"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\manager\featuredBooksCubit\books_cubit.dart", "Dart", 29, 0, 6, 35
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\manager\featuredBooksCubit\books_state.dart", "Dart", 18, 0, 10, 28
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\manager\featuredNewsBooksCubit\cubit\news_books_cubit.dart", "Dart", 25, 0, 5, 30
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\manager\featuredNewsBooksCubit\cubit\news_books_state.dart", "Dart", 18, 0, 9, 27
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\details_page_view.dart", "Dart", 151, 1, 11, 163
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\home_view.dart", "Dart", 11, 0, 3, 14
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\appbar_widget.dart", "Dart", 35, 0, 5, 40
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\best_seller_listview.dart", "Dart", 69, 0, 10, 79
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\best_seller_listview_consumer.dart", "Dart", 47, 0, 6, 53
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\book_column_details.dart", "Dart", 36, 1, 9, 46
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\book_rating.dart", "Dart", 17, 0, 2, 19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\home_view_body.dart", "Dart", 81, 2, 9, 92
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\list_view_bloc_consumer.dart", "Dart", 43, 4, 5, 52
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\listview_items.dart", "Dart", 77, 2, 10, 89
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\spalsh_view.dart", "Dart", 12, 0, 3, 15
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\widgets\sliding_text.dart", "Dart", 17, 0, 5, 22
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\widgets\splash_view_body.dart", "Dart", 57, 0, 9, 66
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\l10n\app_localizations.dart", "Dart", 50, 72, 20, 142
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\l10n\app_localizations_ar.dart", "Dart", 9, 3, 5, 17
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\l10n\app_localizations_en.dart", "Dart", 9, 3, 5, 17
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\main.dart", "Dart", 15, 0, 4, 19
"Total", "-", 2229, 122, 372, 2723
