"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\routes\navigatorKey.dart", "Dart", 2, 0, 2, 4
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\theme\animation.dart", "Dart", 0, 0, 1, 1
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\theme\app_dimensions.dart", "Dart", 0, 0, 1, 1
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\theme\app_shadows.dart", "Dart", 0, 0, 1, 1
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\theme\colors.dart", "Dart", 28, 5, 7, 40
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\theme\styles.dart", "Dart", 49, 4, 7, 60
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\theme\theme.dart", "Dart", 50, 1, 4, 55
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\functions\app_bloc_providers.dart", "Dart", 33, 0, 3, 36
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\functions\init_app_configs.dart", "Dart", 15, 0, 1, 16
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\hive\init_hive.dart", "Dart", 7, 0, 1, 8
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\hive\save_books.dart", "Dart", 6, 0, 2, 8
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\hive\token_storage.dart", "Dart", 19, 0, 6, 25
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\manager\locale_cubit.dart", "Dart", -8, 0, -3, -11
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\service_locator.dart", "Dart", -41, -8, -8, -57
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\token_storage.dart", "Dart", -19, 0, -6, -25
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\validations\app_validation.dart", "Dart", 102, 12, 21, 135
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\utils\validations\validation_pattern.dart", "Dart", 17, 8, 8, 33
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\buttons\custom_button.dart", "Dart", 32, 0, 3, 35
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\core\widgets\custom_button.dart", "Dart", -32, 0, -3, -35
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\data\data_sourse\auth_remote_data_source.dart", "Dart", -34, 0, -6, -40
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\data\models\auth_model.dart", "Dart", -21, 0, -4, -25
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\data\repo\auth_repo_impl.dart", "Dart", -34, 0, -5, -39
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\entity\auth_entity.dart", "Dart", -10, 0, -2, -12
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\entity\login_entity.dart", "Dart", -5, 0, -1, -6
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\entity\signup_entity.dart", "Dart", -10, 0, -1, -11
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\repo\auth_repo.dart", "Dart", -7, 0, -1, -8
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\user_cases\login_usecase.dart", "Dart", -18, 0, -6, -24
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\domain\user_cases\register_usecase.dart", "Dart", -27, 0, -6, -33
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\manger\auth_cubit.dart", "Dart", -38, 0, -7, -45
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\manger\auth_state.dart", "Dart", -13, 0, -6, -19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\views\login.dart", "Dart", -205, 0, -7, -212
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\auth\presentaion\views\sign_up.dart", "Dart", -220, 0, -8, -228
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\data\data_sources\home_local_data_source.dart", "Dart", -29, 0, -10, -39
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\data\data_sources\remote_data_source.dart", "Dart", -39, 0, -13, -52
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\data\models\books_model\books_model.dart", "Dart", -48, -1, -5, -54
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\data\repos\home_repo_impl.dart", "Dart", -55, 0, -8, -63
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\entity\book_entity.dart", "Dart", -25, -1, -3, -29
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\entity\book_entity.g.dart", "Dart", -45, -4, -8, -57
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\repos\home_repo.dart", "Dart", -7, 0, -2, -9
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\user_cases\fetch_books_use_case.dart", "Dart", -14, 0, -5, -19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\domain\user_cases\fetch_newest_use_case.dart", "Dart", -14, -1, -5, -20
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\manager\featuredBooksCubit\books_cubit.dart", "Dart", -29, 0, -6, -35
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\manager\featuredBooksCubit\books_state.dart", "Dart", -18, 0, -10, -28
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\manager\featuredNewsBooksCubit\cubit\news_books_cubit.dart", "Dart", -25, 0, -5, -30
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\manager\featuredNewsBooksCubit\cubit\news_books_state.dart", "Dart", -18, 0, -9, -27
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\details_page_view.dart", "Dart", -151, -1, -11, -163
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\home_view.dart", "Dart", -11, 0, -3, -14
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\appbar_widget.dart", "Dart", -35, 0, -5, -40
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\best_seller_listview.dart", "Dart", -69, 0, -10, -79
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\best_seller_listview_consumer.dart", "Dart", -47, 0, -6, -53
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\book_column_details.dart", "Dart", -36, -1, -9, -46
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\book_rating.dart", "Dart", -17, 0, -2, -19
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\home_view_body.dart", "Dart", -81, -2, -9, -92
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\list_view_bloc_consumer.dart", "Dart", -43, -4, -5, -52
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\home\presentaion\views\widgets\listview_items.dart", "Dart", -77, -2, -10, -89
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\spalsh_view.dart", "Dart", -12, 0, -3, -15
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\widgets\sliding_text.dart", "Dart", -17, 0, -5, -22
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\features\splash\presentaion\views\widgets\splash_view_body.dart", "Dart", -57, 0, -9, -66
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\l10n\app_localizations.dart", "Dart", -50, -72, -20, -142
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\l10n\app_localizations_ar.dart", "Dart", -9, -3, -5, -17
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\l10n\app_localizations_en.dart", "Dart", -9, -3, -5, -17
"c:\Users\Bashar Al-himyary\Desktop\All Project\flutter\clean_architecture\lib\main.dart", "Dart", -15, 0, -4, -19
"Total", "-", -1398, 39, -171, -1530
